Chr	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr3	106830821	106831331	106831072	7	4	3	1.4256706926119e-10	0.0316470027676939	5.94112010483531e-06	594.112010483531	2.66777646167472e-06	266.777646167472	327.334364316058	1.2005660233002e-07	NM_146489	Olfr266	-	-8265	NM_007651	Cd53	-	-40673
chr3	107702656	107703059	107702856	16	11	3	2.22044604925031e-16	0.0049900008471165	1.35797030967664e-05	1357.97030967664	7.33638526960549e-06	733.638526960549	624.331782716093	3.26823567019892e-13	NM_145542	Ahcyl1	-	-6109	NM_007778	Csf1	-	37989
chr3	107705848	107706348	107706145	47	31	2	0	3.89200929118427e-06	3.98903778467514e-05	3989.03778467514	2.06752675779791e-05	2067.52675779791	1921.51102687722	0	NM_145542	Ahcyl1	-	-9301	NM_007778	Csf1	-	34700
chr3	107738369	107738801	107738569	16	13	3	2.22044604925031e-16	0.0209517891997912	1.35797030967664e-05	1357.97030967664	8.67027350044285e-06	867.027350044285	490.942959632357	3.26823567019892e-13	NM_007778	Csf1	-	2247	NM_001113530	Csf1	-	6794
chr3	107760067	107760470	107760267	8	4	1	2.90553137105576e-10	0.0041101239179308	6.78985154838321e-06	678.985154838321	2.66777646167472e-06	266.777646167472	412.207508670849	2.35863307491308e-07	NM_007778	Csf1	-	0	NM_145542	Ahcyl1	-	-63520
chr3	107794925	107795328	107795125	7	5	2	4.33556281542735e-07	0.0366839536017202	5.94112010483531e-06	594.112010483531	3.3347205770934e-06	333.47205770934	260.63995277419	0.0002240069167582	NM_007778	Csf1	-	-34457	NM_133867	Eps8l3	+	81902
chr3	107807726	107808198	107807995	13	7	2	1.75415237890775e-14	0.0009828500796614	1.10335087661227e-05	1103.35087661227	4.66860880793077e-06	466.860880793077	636.489995819195	2.19426785406094e-11	NM_007778	Csf1	-	-47258	NM_133867	Eps8l3	+	69032
chr3	108196153	108196628	108196425	8	5	2	4.60697697768353e-08	0.0209700222124346	6.78985154838321e-06	678.985154838321	3.3347205770934e-06	333.47205770934	345.51309712898	2.78115598554877e-05	NM_001081320	Cyb561d1	-	0	NM_001004293	Amigo1	+	-3868
chr3	108318282	108318715	108318482	8	3	2	1.62386470936582e-09	0.0013139964398806	6.78985154838321e-06	678.985154838321	2.00083234625604e-06	200.083234625604	478.901920212717	1.19715185884989e-06	NM_001271599	Sort1	+	0	NM_011967	Psma5	+	-38331
chr3	108442682	108443272	108442882	14	9	7	4.41724434807611e-11	0.0147895032672168	1.18822402096706e-05	1188.22402096706	6.00249703876813e-06	600.249703876813	587.974317090249	3.91904147460248e-08	NM_001204979	Sars	-	0	NM_001346518	5330417C22Rik	-	12407
chr3	108443242	108444142	108443786	21	15	6	0	0.0142008944091728	1.78233603145059e-05	1782.33603145059	1.00041617312802e-05	1000.41617312802	781.919858322571	0	NM_001204979	Sars	-	0	NM_001346518	5330417C22Rik	-	11537
chr3	108554572	108554975	108554772	8	5	1	2.32921459897284e-11	0.0340489828731491	6.78985154838321e-06	678.985154838321	3.3347205770934e-06	333.47205770934	345.51309712898	2.14615308422679e-08	NR_028538	Scarna2	-	-171	NM_026198	Tmem167b	-	1450
chr3	108571794	108572389	108572129	9	2	3	1.78519521387699e-09	1.9802599336427e-05	7.63858299193111e-06	763.858299193111	1.33388823083736e-06	133.388823083736	630.469476109375	1.30994189710896e-06	NM_025444	Taf13	+	0	NM_026198	Tmem167b	-	-9329
chr3	108855977	108856380	108856177	17	11	2	0	0.0108538193543368	1.44284345403143e-05	1442.84345403143	7.33638526960549e-06	733.638526960549	709.204927070883	0	NM_001165965	Fndc7	-	0	NM_011504	Stxbp3	-	-15476
chr3	108927298	108927737	108927534	26	11	3	0	2.55214884714583e-06	2.20670175322454e-05	2206.70175322454	7.33638526960549e-06	733.638526960549	1473.06322626399	0	NM_025723	Henmt1	+	12347	NM_001078646	Henmt1	+	12820
chr3	109171117	109171520	109171317	7	4	3	1.18520753211726e-07	0.0231027447824405	5.94112010483531e-06	594.112010483531	2.66777646167472e-06	266.777646167472	327.334364316058	6.69618875409309e-05	NM_172685	Slc25a24	+	-2709	NM_029054	Slc25a54	+	-54536
chr3	109253681	109254288	109253973	16	5	3	0	3.13703651899644e-06	1.35797030967664e-05	1357.97030967664	3.3347205770934e-06	333.47205770934	1024.4982519673	0	NM_172685	Slc25a24	+	-85273	NM_020505	Vav3	+	86395
chr3	109515474	109515877	109515674	10	5	3	5.99187366390197e-13	0.0034341729091229	8.48731443547901e-06	848.731443547901	3.3347205770934e-06	333.47205770934	515.259385838561	6.47837822645197e-10	NM_020505	Vav3	+	0	NM_146139	Vav3	+	58130
chr3	109765400	109765803	109765600	5	1	2	1.21048399637225e-07	0.0002028877001936	4.24365721773951e-06	424.365721773951	6.66944115418681e-07	66.6944115418681	357.671310232082	6.82987338734163e-05	NM_030699	Ntng1	-	14247	NM_020505	Vav3	+	-79707
chr3	110141933	110142336	110142133	6	2	4	6.67238386764524e-09	0.0015134289915492	5.09238866128741e-06	509.238866128741	1.33388823083736e-06	133.388823083736	375.850043045004	4.52697412537192e-06	NM_030699	Ntng1	-	0	NR_024139	Prmt6	-	103768
chr3	113630078	113630487	113630278	19	19	3	0	0.024989459395335	1.61258974274101e-05	1612.58974274101	1.26719381929549e-05	1267.19381929549	345.395923445519	0	NM_001287015	Rnpc3	-	0	NM_001110505	Amy1	-	-52329
chr3	115713612	115714381	115713993	11	2	9	1.87520690086984e-08	2.93958888342161e-08	9.33604587902691e-06	933.604587902691	1.33388823083736e-06	133.388823083736	800.215764818955	1.19500227293532e-05	NM_007901	S1pr1	-	0	NR_015487	A930005H10Rik	-	167198
chr3	115963313	115963826	115963623	6	1	3	2.01926226295335e-06	1.65669777840716e-05	5.09238866128741e-06	509.238866128741	6.66944115418681e-07	66.6944115418681	442.544454586873	0.0009471023779131	NM_023214	Slc30a7	-	0	NR_130332	Mir669n	+	16076
chr3	116118140	116118563	116118360	11	5	6	1.75913894562285e-09	0.0002768467534486	9.33604587902691e-06	933.604587902691	3.3347205770934e-06	333.47205770934	600.132530193351	1.29202916821819e-06	NM_011693	Vcam1	-	0	NM_001163515	Extl2	+	-89125
chr3	116512133	116512749	116512333	8	3	5	2.18515046390699e-07	0.0005635303902941	6.78985154838321e-06	678.985154838321	2.00083234625604e-06	200.083234625604	478.901920212717	0.0001183146878589	NM_010022	Dbt	+	330	NM_025517	Rtca	-	-3959
chr3	116519880	116520464	116520261	9	7	3	2.99965829952953e-10	0.0365935645582999	7.63858299193111e-06	763.858299193111	4.66860880793077e-06	466.860880793077	296.997418400034	2.43288790636767e-07	NM_010022	Dbt	+	0	NM_025517	Rtca	-	-11706
chr3	116661364	116661767	116661564	5	3	2	9.83441526658524e-07	0.0387756600050488	4.24365721773951e-06	424.365721773951	2.00083234625604e-06	200.083234625604	224.282487148346	0.0004832364161686	NM_008246	Mfsd14a	-	0	NM_144902	Slc35a3	-	9031
chr3	116804514	116805100	116804897	12	5	6	6.29496454962464e-13	0.0004337144963787	1.01847773225748e-05	1018.47773225748	3.3347205770934e-06	333.47205770934	685.005674548141	6.79272256574805e-10	NM_001081326	Agl	-	0	NM_001113478	Frrs1	+	54467
chr3	116861043	116861446	116861243	6	3	2	2.46093674327597e-08	0.0179339901874427	5.09238866128741e-06	509.238866128741	2.00083234625604e-06	200.083234625604	309.155631503136	1.54534378066091e-05	NM_001113478	Frrs1	+	0	NM_009146	Frrs1	+	234
chr3	116862448	116862977	116862648	9	4	5	5.66203084417793e-10	0.0030904228998722	7.63858299193111e-06	763.858299193111	2.66777646167472e-06	266.777646167472	497.080653025639	4.42891059696796e-07	NM_001113478	Frrs1	+	0	NM_001081326	Agl	-	-54283
chr3	117152101	117152676	117152473	5	3	2	1.71642366653124e-07	0.0465130660836949	4.24365721773951e-06	424.365721773951	2.00083234625604e-06	200.083234625604	224.282487148346	9.43947701804477e-05	NR_038029	1700061I17Rik	-	-74337	NM_177664	Plppr4	-	166470
chr3	119456128	119456531	119456328	5	2	2	8.7525148573242e-08	0.0042664799163725	4.24365721773951e-06	424.365721773951	1.33388823083736e-06	133.388823083736	290.976898690214	5.04028357233506e-05	NM_170778	Dpyd	+	-23211	NM_019550	Ptbp2	-	262211
chr3	119780958	119781458	119781236	10	9	8	5.29840615826060e-11	0.0454127902468917	8.48731443547901e-06	848.731443547901	6.00249703876813e-06	600.249703876813	248.481739671088	4.66768446638668e-08	NM_019550	Ptbp2	-	0	NM_170778	Dpyd	+	-348041
chr3	119781754	119782297	119781979	13	11	6	2.22044604925031e-16	0.0196036963332568	1.10335087661227e-05	1103.35087661227	7.33638526960549e-06	733.638526960549	369.712349651723	3.26823567019892e-13	NM_019550	Ptbp2	-	0	NM_170778	Dpyd	+	-348837
chr3	119895234	119895827	119895528	8	5	5	5.03663000195331e-10	0.0080381543770078	6.78985154838321e-06	678.985154838321	3.3347205770934e-06	333.47205770934	345.51309712898	3.96623108393687e-07	NM_019550	Ptbp2	-	-111847	NM_170778	Dpyd	+	-462317
chr3	119933050	119933713	119933510	9	8	4	3.72724073827158e-12	0.0488054018805853	7.63858299193111e-06	763.858299193111	5.33555292334945e-06	533.555292334945	230.303006858166	3.74423120925113e-09	NM_019550	Ptbp2	-	-149663	NM_170778	Dpyd	+	-500133
chr3	119938726	119939356	119939153	8	5	6	1.44354261877311e-09	0.0084872457033715	6.78985154838321e-06	678.985154838321	3.3347205770934e-06	333.47205770934	345.51309712898	1.07024039559529e-06	NM_019550	Ptbp2	-	-155339	NM_170778	Dpyd	+	-505809
chr3	119954176	119954727	119954389	6	3	5	2.07303757493449e-07	0.0057367281301197	5.09238866128741e-06	509.238866128741	2.00083234625604e-06	200.083234625604	309.155631503136	0.0001126213810689	NM_019550	Ptbp2	-	-170789	NR_130170	6530403H02Rik	-	499607
chr3	119956086	119956564	119956329.5	6	1	4	6.71920907802104e-08	1.72246207502669e-05	5.09238866128741e-06	509.238866128741	6.66944115418681e-07	66.6944115418681	442.544454586873	3.94961142888413e-05	NM_019550	Ptbp2	-	-172699	NR_130170	6530403H02Rik	-	497770
chr3	121249739	121250142	121249939	9	5	1	7.53833662159309e-11	0.002557424639032	7.63858299193111e-06	763.858299193111	3.3347205770934e-06	333.47205770934	430.386241483771	6.53008172342772e-08	NM_178936	Tmem56	-	0	NM_024178	Alg14	+	41675
chr3	121262736	121263139	121262936	12	8	1	4.21884749357559e-15	0.0034597091081834	1.01847773225748e-05	1018.47773225748	5.33555292334945e-06	533.555292334945	484.922439922537	5.54342749852808e-12	NM_178936	Tmem56	-	0	NM_024178	Alg14	+	28678
chr3	121291978	121292542	121292339	18	16	7	5.63453728119612e-11	0.0123207910195849	1.52771659838622e-05	1527.71659838622	1.06711058466989e-05	1067.11058466989	460.606013716333	4.94952966230754e-08	NM_024178	Alg14	+	0	NM_178936	Tmem56	-	-28663
chr3	121313960	121314363	121314160	21	13	2	0	9.735623403484e-05	1.78233603145059e-05	1782.33603145059	8.67027350044285e-06	867.027350044285	915.308681406307	0	NM_024178	Alg14	+	0	NM_178936	Tmem56	-	-50645
chr3	121327621	121328024	121327821	8	4	2	2.59802844904122e-07	0.0020614814810995	6.78985154838321e-06	678.985154838321	2.66777646167472e-06	266.777646167472	412.207508670849	0.0001390136842847	NM_024178	Alg14	+	0	NM_178936	Tmem56	-	-64306
chr3	121375750	121376298	121376085	10	3	4	9.62838219153994e-07	1.1815645406088e-05	8.48731443547901e-06	848.731443547901	2.00083234625604e-06	200.083234625604	648.648208922297	0.0004740019797431	NM_024178	Alg14	+	-13740	NM_028044	Cnn3	+	50243
chr3	121427615	121428028	121427825	13	8	2	5.25690602160012e-13	0.0014108934078093	1.10335087661227e-05	1103.35087661227	5.33555292334945e-06	533.555292334945	569.795584277327	5.72425329469228e-10	NM_028044	Cnn3	+	0	NM_145394	Slc44a3	-	31500
chr3	121589275	121589678	121589475	6	2	1	1.00328319019294e-06	0.0007263887834862	5.09238866128741e-06	509.238866128741	1.33388823083736e-06	133.388823083736	375.850043045004	0.0004922822440047	NR_036456	A730020M07Rik	-	45258	NR_036457	A730020M07Rik	-	47448
chr3	121591429	121591832	121591629	13	8	2	1.13353770814228e-12	0.0015617880209042	1.10335087661227e-05	1103.35087661227	5.33555292334945e-06	533.555292334945	569.795584277327	1.19479980463909e-09	NR_036456	A730020M07Rik	-	43104	NR_036457	A730020M07Rik	-	45294
chr3	121597537	121597940	121597737	8	3	1	3.56657925415504e-09	0.0003506504950374	6.78985154838321e-06	678.985154838321	2.00083234625604e-06	200.083234625604	478.901920212717	2.51602972281894e-06	NR_036456	A730020M07Rik	-	36996	NR_036457	A730020M07Rik	-	39186
chr3	121650147	121650729	121650347	73	87	4	0	0.03112837281719	6.19573953789968e-05	6195.73953789968	5.80241380414252e-05	5802.41380414252	393.325733757155	0	NR_036458	A730020M07Rik	-	-3695	NR_036456	A730020M07Rik	-	-6663
chr3	121686599	121687126	121686864	10	8	3	2.42872062572452e-07	0.0251188227509491	8.48731443547901e-06	848.731443547901	5.33555292334945e-06	533.555292334945	315.176151212956	0.0001305387603459	NM_001033814	4930432M17Rik	+	-3618	NM_010171	F3	+	36411
chr3	121703580	121704067	121703780	13	12	3	3.07784020492363e-10	0.0407684996933561	1.10335087661227e-05	1103.35087661227	8.00332938502417e-06	800.332938502417	303.017938109855	2.49298845608859e-07	NM_010171	F3	+	19470	NM_001033814	4930432M17Rik	+	-20599
chr3	121720954	121721461	121721258	16	9	4	1.84340320785736e-11	0.0002731207886444	1.35797030967664e-05	1357.97030967664	6.00249703876813e-06	600.249703876813	757.720605799829	1.71519248731927e-08	NM_010171	F3	+	2076	NM_008991	Abcd3	-	37449
chr3	121724457	121724886	121724683	17	16	2	0	0.0321361634286366	1.44284345403143e-05	1442.84345403143	1.06711058466989e-05	1067.11058466989	375.732869361543	0	NM_010171	F3	+	0	NM_008991	Abcd3	-	34024
chr3	122210189	122210592	122210389	7	1	2	1.32132608965385e-07	5.05967688202436e-06	5.94112010483531e-06	594.112010483531	6.66944115418681e-07	66.6944115418681	527.417598941663	7.4089018707865e-05	NM_007378	Abca4	+	-30129	NM_008129	Gclm	+	34965
chr3	122246340	122247018	122246695	16	12	9	2.28171925797938e-11	0.0320339114231587	1.35797030967664e-05	1357.97030967664	8.00332938502417e-06	800.332938502417	557.637371174225	2.10415343934655e-08	NM_008129	Gclm	+	0	NM_153806	Dnttip2	+	27396
chr3	122484346	122484749	122484546	12	2	2	4.32986979603811e-15	6.84733516553848e-08	1.01847773225748e-05	1018.47773225748	1.33388823083736e-06	133.388823083736	885.088909173745	5.68658956401556e-12	NM_013867	Bcar3	+	0	NM_153118	Fnbp1l	-	53970
chr3	122520071	122520730	122520271	19	14	6	0	0.0258335168659274	1.61258974274101e-05	1612.58974274101	9.33721761586153e-06	933.721761586153	678.867981154859	0	NM_013867	Bcar3	+	0	NM_153118	Fnbp1l	-	17989
chr3	122923015	122923418	122923215	5	2	1	4.13389040665457e-07	0.0059228541087718	4.24365721773951e-06	424.365721773951	1.33388823083736e-06	133.388823083736	290.976898690214	0.0002141504385618	NR_046036	4933405D12Rik	-	0	NM_024461	1810037I17Rik	+	979
chr3	122985245	122985977	122985554	22	8	8	0	8.62030645754075e-08	1.86720917580538e-05	1867.20917580538	5.33555292334945e-06	533.555292334945	1333.65388347044	0	NM_133857	Usp53	-	-799	NM_021503	Myoz2	-	20229
chr3	123235119	123235670	123235420	10	7	10	1.58509950987096e-06	0.0170681170363757	8.48731443547901e-06	848.731443547901	4.66860880793077e-06	466.860880793077	381.870562754825	0.0007549270487704	NM_080451	Synpo2	-	0	NM_027135	Sec24d	+	31826
chr3	123385507	123385910	123385707	6	4	1	1.65840011723262e-08	0.033535644426286	5.09238866128741e-06	509.238866128741	2.66777646167472e-06	266.777646167472	242.461219961268	1.0636184161251e-05	NM_201638	Mettl14	-	0	NM_027135	Sec24d	+	-19872
chr3	123385908	123386426	123386108	14	9	3	2.22044604925031e-16	0.0035393568521281	1.18822402096706e-05	1188.22402096706	6.00249703876813e-06	600.249703876813	587.974317090249	3.26823567019892e-13	NM_201638	Mettl14	-	0	NM_027135	Sec24d	+	-20273
chr3	123446303	123446849	123446646	11	2	7	8.27501500655359e-09	8.91427851534843e-08	9.33604587902691e-06	933.604587902691	1.33388823083736e-06	133.388823083736	800.215764818955	5.53777760683131e-06	NM_008939	Prss12	+	64	NM_201638	Mettl14	-	-60314
chr3	123983564	123984291	123983824	12	9	7	1.35447209004269e-14	0.0101391790472123	1.01847773225748e-05	1018.47773225748	6.00249703876813e-06	600.249703876813	418.228028380669	1.70829778966893e-11	NR_121616	Ndst3	-	-292713	NM_031186	Ndst3	-	-311088
chr3	126165141	126165559	126165341	5	1	2	7.24004345697971e-07	0.0001122319122269	4.24365721773951e-06	424.365721773951	6.66944115418681e-07	66.6944115418681	357.671310232082	0.0003627907662464	NM_173451	Arsj	+	198293	NM_011674	Ugt8a	-	-226592
chr3	126596602	126597005	126596802	5	3	1	2.92295158188516e-07	0.017657904264242	4.24365721773951e-06	424.365721773951	2.00083234625604e-06	200.083234625604	224.282487148346	0.0001551914006957	NM_001025438	Camk2d	+	0	NM_173451	Arsj	+	-156229
chr3	126633187	126633590	126633387	5	0	1	2.93370234216717e-07	1.27489874213182e-09	4.24365721773951e-06	424.365721773951	0	0	424.365721773951	0.0001557170974475	NM_001025438	Camk2d	+	0	NM_173451	Arsj	+	-192814
chr3	126831646	126832049	126831846	13	5	1	0	1.51618597632464e-05	1.10335087661227e-05	1103.35087661227	3.3347205770934e-06	333.47205770934	769.878818902931	0	NM_001025438	Camk2d	+	0	NM_001293666	Camk2d	+	-12849
chr3	127256931	127257601	127257216	9	6	6	6.82923162464988e-10	0.0224998086540082	7.63858299193111e-06	763.858299193111	4.00166469251209e-06	400.166469251209	363.691829941903	5.28328977631729e-07	NM_001327939	Ank2	-	0	NR_105030	LOC100862268	+	-88642
chr3	127763068	127763562	127763278	6	4	5	1.03147846486351e-07	0.045365883593615	5.09238866128741e-06	509.238866128741	2.66777646167472e-06	266.777646167472	242.461219961268	5.88082073488502e-05	NM_027808	Alpk1	-	0	NM_145133	Tifa	+	26351
chr3	127779595	127780078	127779795	13	9	4	0	0.0146034813858811	1.10335087661227e-05	1103.35087661227	6.00249703876813e-06	600.249703876813	503.101172735459	0	NM_027808	Alpk1	-	0	NM_145133	Tifa	+	9835
chr3	129901489	129901892	129901689	7	4	1	2.07629469173298e-11	0.0220512658467072	5.94112010483531e-06	594.112010483531	2.66777646167472e-06	266.777646167472	327.334364316058	1.92472132906088e-08	NM_009811	Casp6	+	0	NM_001286948	Pla2g12a	+	-5665
chr3	129969874	129970457	129970254	14	10	2	0	0.0230685291874076	1.18822402096706e-05	1188.22402096706	6.66944115418681e-06	666.944115418681	521.279905548381	0	NM_001293644	Mcub	-	0	NM_207209	Sec24b	-	12728
chr3	131084039	131084489	131084239	13	9	3	7.7715611723761e-16	0.0192329917413784	1.10335087661227e-05	1103.35087661227	6.00249703876813e-06	600.249703876813	503.101172735459	1.09437771122973e-12	NM_001276402	Lef1	+	25808	NM_001276403	Lef1	+	28302
chr3	131364562	131364965	131364762	10	0	3	2.15248929791301e-11	0	8.48731443547901e-06	848.731443547901	0	0	848.731443547901	1.99099032501709e-08	NM_028943	Sgms2	-	-19640	NM_027816	Cyp2u1	-	-61336
chr3	131470729	131471132	131470929	5	1	1	1.74957285770105e-07	0.000343494913109	4.24365721773951e-06	424.365721773951	6.66944115418681e-07	66.6944115418681	357.671310232082	9.6102476421674e-05	NM_001289478	Papss1	+	93636	NM_001289477	Papss1	+	94900
chr3	131560909	131561354	131561151	7	4	5	1.30060640801677e-06	0.0189445734691389	5.94112010483531e-06	594.112010483531	2.66777646167472e-06	266.777646167472	327.334364316058	0.0006269811088965	NM_001289478	Papss1	+	3414	NM_001289477	Papss1	+	4678
chr3	132121906	132122360	132122106	5	4	3	2.70376466549038e-07	0.0395729533549852	4.24365721773951e-06	424.365721773951	2.66777646167472e-06	266.777646167472	157.588075606478	0.0001441943052913	NM_020265	Dkk2	+	0	NM_001289478	Papss1	+	-478236
chr3	132871745	132872148	132871945	8	3	1	7.71605002114484e-14	0.0003682520670167	6.78985154838321e-06	678.985154838321	2.00083234625604e-06	200.083234625604	478.901920212717	9.08569516315299e-11	NR_102297	Gm29811	-	0	NM_001287103	Npnt	-	9597
chr3	133089707	133090150	133089947	7	4	8	1.97763186271516e-07	0.0130343242605269	5.94112010483531e-06	594.112010483531	2.66777646167472e-06	266.777646167472	327.334364316058	0.0001077683546167	NM_026231	Gstcd	-	0	NM_027927	Ints12	+	1705
chr3	133090845	133091253	133091050	11	6	4	3.88578058618805e-15	0.0025541559837037	9.33604587902691e-06	933.604587902691	4.00166469251209e-06	400.166469251209	533.438118651483	5.12047083914702e-12	NM_026231	Gstcd	-	0	NM_027927	Ints12	+	602
chr3	133544942	133545551	133545142	7	2	5	1.35282065549802e-08	0.0005139290288016	5.94112010483531e-06	594.112010483531	1.33388823083736e-06	133.388823083736	460.723187399795	8.76838425508347e-06	NM_001346736	Tet2	-	-553	NM_146141	Ppa2	+	-166708
chr3	133627225	133627628	133627425	13	7	2	0	0.0039883082890599	1.10335087661227e-05	1103.35087661227	4.66860880793077e-06	466.860880793077	636.489995819195	0	NM_001346736	Tet2	-	-82836	NM_146141	Ppa2	+	-248991
chr3	135423501	135423904	135423701	14	8	1	0	0.0005748347519496	1.18822402096706e-05	1188.22402096706	5.33555292334945e-06	533.555292334945	654.668728632117	0	NM_025902	Cisd2	-	-69	NR_030689	4930539J05Rik	-	12317
chr3	135689605	135690167	135689920	20	19	9	0	0.0383876966213676	1.6974628870958e-05	1697.4628870958	1.26719381929549e-05	1267.19381929549	430.269067800309	0	NM_008689	Nfkb1	-	0	NM_027288	Manba	+	-118203
chr3	135731359	135731762	135731559	7	3	7	5.28192752757839e-07	0.0022776329024692	5.94112010483531e-06	594.112010483531	2.00083234625604e-06	200.083234625604	394.028775857926	0.0002697350596541	NM_008689	Nfkb1	-	-39813	NM_026228	Slc39a8	+	93517
chr3	136432827	136433230	136433027	9	5	3	1.90703008939863e-12	0.0197495514026196	7.63858299193111e-06	763.858299193111	3.3347205770934e-06	333.47205770934	430.386241483771	1.96821862447239e-09	NR_040592	1700030L20Rik	-	2040	NM_001310749	Bank1	-	-106762
chr3	137292437	137293015	137292812	10	8	6	1.095878943147e-11	0.0259717247588601	8.48731443547901e-06	848.731443547901	5.33555292334945e-06	533.555292334945	315.176151212956	1.04512431530611e-08	NM_016885	Emcn	+	48063	NM_177665	Gm4861	-	257030
chr3	137863213	137863616	137863413	7	4	3	8.57569592005447e-08	0.0094672842713807	5.94112010483531e-06	594.112010483531	2.66777646167472e-06	266.777646167472	327.334364316058	4.9493439133786e-05	NM_016750	H2afz	+	871	NM_001033155	Dnajb14	+	4059
chr3	137868072	137868671	137868370	6	4	2	1.63507802963814e-07	0.0274114815632003	5.09238866128741e-06	509.238866128741	2.66777646167472e-06	266.777646167472	242.461219961268	9.02189166798387e-05	NM_001033155	Dnajb14	+	0	NM_016750	H2afz	+	-1151
chr3	137917506	137917909	137917706	7	4	3	9.17379165965571e-08	0.009488522222492	5.94112010483531e-06	594.112010483531	2.66777646167472e-06	266.777646167472	327.334364316058	5.26908806854384e-05	NM_019920	Lamtor3	+	646	NM_001033155	Dnajb14	+	-8576
chr3	138029600	138030003	138029800	9	6	2	3.10398373670751e-11	0.0134175436078615	7.63858299193111e-06	763.858299193111	4.00166469251209e-06	400.166469251209	363.691829941903	2.81243379155033e-08	NR_037975	Gm5105	-	18758	NM_011932	Dapp1	-	-48052
chr3	138052903	138053398	138053160	8	6	3	1.06798260235408e-08	0.0337899988912999	6.78985154838321e-06	678.985154838321	4.00166469251209e-06	400.166469251209	278.818685587112	7.04170999419996e-06	NR_037975	Gm5105	-	0	NM_001163457	Mttp	-	36457
chr3	138225415	138225928	138225725	23	11	3	0	2.37317407003612e-06	1.95208232016017e-05	1952.08232016017	7.33638526960549e-06	733.638526960549	1218.44379319962	0	NR_045760	0610031O16Rik	-	0	NM_001163385	4930579F01Rik	-	-38703
chr3	138526011	138526414	138526211	10	6	3	1.13717923966306e-11	0.0091619407856476	8.48731443547901e-06	848.731443547901	4.00166469251209e-06	400.166469251209	448.564974296693	1.08263420905174e-08	NM_007917	Eif4e	+	0	NR_035481	Mir1956	+	7
chr3	138745363	138745766	138745563	9	6	1	1.17683640610267e-14	0.0330765163017031	7.63858299193111e-06	763.858299193111	4.00166469251209e-06	400.166469251209	363.691829941903	1.49109863729204e-11	NM_019571	Tspan5	+	0	NR_040545	4930425O10Rik	-	-18380
chr3	138753290	138753758	138753555	14	8	5	0	0.003840494898805	1.18822402096706e-05	1188.22402096706	5.33555292334945e-06	533.555292334945	654.668728632117	0	NM_019571	Tspan5	+	0	NR_040545	4930425O10Rik	-	-26307
chr3	140685159	140685649	140685434	6	4	6	5.21396925634576e-10	0.0244454225792759	5.09238866128741e-06	509.238866128741	2.66777646167472e-06	266.777646167472	242.461219961268	4.09479265751846e-07	NM_008811	Pdha2	-	524355	NR_105798	Mir7j	+	-656790
chr3	141491333	141491736	141491533	23	20	2	0	0.0049407356281605	1.95208232016017e-05	1952.08232016017	1.33388823083736e-05	1333.88823083736	618.194089322811	0	NM_009472	Unc5c	+	0	NM_008811	Pdha2	-	-278979
chr3	141700828	141701365	141701028	24	22	7	0	0.0072833720021782	2.03695546451496e-05	2036.95546451496	1.4672770539211e-05	1467.2770539211	569.678410593865	0	NM_009472	Unc5c	+	0	NM_007560	Bmpr1b	-	135771
chr3	142498534	142499426	142498899	16	12	7	4.02899935636469e-13	0.0022608515822886	1.35797030967664e-05	1357.97030967664	8.00332938502417e-06	800.332938502417	557.637371174225	4.42839858038771e-10	NM_153564	Gbp5	+	0	NM_145545	Gbp7	+	30910
chr3	142530145	142530548	142530345	14	11	1	0	0.0057096594948777	1.18822402096706e-05	1188.22402096706	7.33638526960549e-06	733.638526960549	454.585494006513	0	NM_145545	Gbp7	+	0	NM_153564	Gbp5	+	-7802
chr3	142620419	142620822	142620619	14	7	1	0	6.53481680539247e-05	1.18822402096706e-05	1188.22402096706	4.66860880793077e-06	466.860880793077	721.363140173985	0	NM_010260	Gbp2	+	0	NM_010259	Gbp2b	+	-1244
chr3	142852586	142853205	142852860	7	5	4	6.20216582536415e-07	0.0166675869557029	5.94112010483531e-06	594.112010483531	3.3347205770934e-06	333.47205770934	260.63995277419	0.0003136130425	NM_178654	Pkn2	-	0	NM_145546	Gtf2b	+	-68982
chr3	143400363	143400925	143400701	6	4	5	2.09522603600298e-07	0.0224564545301501	5.09238866128741e-06	509.238866128741	2.66777646167472e-06	266.777646167472	242.461219961268	0.0001137481439071	NR_040551	A830019L24Rik	+	-142368	NR_040405	Gm6260	-	269967
chr3	143651197	143651717	143651514	8	4	9	2.26568338312916e-07	0.0039898676680339	6.78985154838321e-06	678.985154838321	2.66777646167472e-06	266.777646167472	412.207508670849	0.0001223979412192	NR_040405	Gm6260	-	19175	NR_040551	A830019L24Rik	+	-393202
chr3	143659309	143659932	143659729	8	6	8	5.38000514138659e-08	0.0425203732416882	6.78985154838321e-06	678.985154838321	4.00166469251209e-06	400.166469251209	278.818685587112	3.21255243916204e-05	NR_040405	Gm6260	-	10960	NR_040551	A830019L24Rik	+	-401314
