Chromosome	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr7	112378359	112378762	112378559.0	18	0	1	0.0	0.0	8.620239652240376e-06	862.0239652240376	0.0	0.0	862.0239652240376	0.0	NM_027587	Micalcl	+	0	NM_177282	Mical2	+	-23166
chr7	112663296	112663699	112663496.0	17	7	1	0.0	0.0027571194772924	8.141337449338133e-06	814.1337449338133	3.668872707413167e-06	366.8872707413167	447.24647419249663	0.0	NM_001166584	Tead1	+	15621	NM_020606	Parva	+	-71609
chr7	113121937	113122350	113122147.0	12	2	2	1.1978040781457366e-10	1.2982971207886608e-05	5.746826434826917e-06	574.6826434826918	1.0482493449751903e-06	104.82493449751904	469.8577089851728	9.820072249311273e-08	NR_045978	4930543E12Rik	-	0	NM_001243048	Arntl	+	85115
chr7	113147172	113147728	113147372.0	41	21	5	0.0	0.0019511651931077	1.9634990318991968e-05	1963.4990318991968	1.10066181222395e-05	1100.6618122239502	862.8372196752466	0.0	NR_045978	4930543E12Rik	-	-5158	NM_001243048	Arntl	+	59737
chr7	113207584	113208199	113207996.0	16	4	3	1.1934897514720433e-13	9.843298791145648e-05	7.66243524643589e-06	766.243524643589	2.096498689950381e-06	209.6498689950381	556.5936556485509	1.3239979879516138e-10	NM_001243048	Arntl	+	0	NR_045978	4930543E12Rik	-	-65570
chr7	114321373	114322013	114321810.0	18	5	6	1.1102230246251563e-16	1.6200788484077575e-06	8.620239652240376e-06	862.0239652240376	2.6206233624379764e-06	262.06233624379763	599.96162898024	1.597672112132178e-13	NR_029437	4933406I18Rik	-	0	NR_029438	4933406I18Rik	-	32357
chr7	116503641	116503819	116503978.0	27	16	5	0.0	0.0237887953679185	1.2930359478360565e-05	1293.0359478360565	8.385994759801524e-06	838.5994759801524	454.4364718559041	0.0	NM_001130479	Nucb2	+	188	NM_011083	Pik3c2a	-	-60184
chr7	118990349	118990752	118990549.0	7	0	1	1.3669543275085516e-10	1.2748987421318247e-09	3.352315420315702e-06	335.2315420315702	0.0	0.0	335.2315420315702	1.1132297446181829e-07	NM_022420	Gprc5b	-	0	NM_001081446	Iqck	+	-17698
chr7	119793970	119794390	119794170.0	11	4	3	1.3100631690576847e-14	0.0095402682407025	5.267924231924674e-06	526.7924231924675	2.096498689950381e-06	209.6498689950381	317.1425541974294	1.5896573641219664e-11	NM_027698	Eri2	-	0	NM_016870	Acsm3	+	-9075
chr7	120634380	120634495	120634292.0	6	0	1	1.4596792885512856e-08	1.2748987421318247e-09	2.8734132174134587e-06	287.3413217413459	0.0	0.0	287.3413217413459	9.234259649112009e-06	NM_025899	Uqcrc2	+	694	NM_001040136	Pdzd9	-	24801
chr7	120916294	120916750	120916494.0	13	5	4	1.000310945187266e-13	0.0063281470423632	6.225728637729161e-06	622.5728637729161	2.6206233624379764e-06	262.06233624379763	360.51052752911846	1.1162121004730767e-10	NM_001164096	Polr3e	+	929	NM_007908	Eef2k	+	-9076
chr7	121035225	121035675	121035425.0	22	13	4	0.0	0.0454482810159828	1.0535848463849348e-05	1053.584846384935	6.813620742338739e-06	681.3620742338738	372.2227721510611	0.0	NM_021554	Mettl9	+	0	NM_028955	Mfsd13b	+	-20439
chr7	122969302	122970107	122969904.0	36	15	5	0.0	0.0002205650012435	1.7240479304480753e-05	1724.0479304480752	7.86187008731393e-06	786.1870087313929	937.8609217166824	0.0	NR_045614	4930413G21Rik	-	0	NM_175023	Rbbp6	+	457
chr7	123134767	123135170	123134967.0	10	1	6	8.2284085323181e-08	2.427052152143005e-06	4.789022029022432e-06	478.9022029022431	5.241246724875953e-07	52.412467248759526	426.4897356534836	4.6969542574416565e-05	NM_144925	Tnrc6a	+	0	NM_146198	Slc5a11	+	79696
chr7	126798204	126798364	126798404.0	9	1	3	6.918768367114581e-07	2.0123945261962817e-05	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	0.0003447896913078	NM_007438	Aldoa	-	0	NM_019674	Ppp4c	-	-5734
chr7	127009977	127010424	127010221.0	29	9	5	0.0	3.566165220791895e-06	1.3888163884165051e-05	1388.816388416505	4.717122052388358e-06	471.7122052388357	917.1041831776694	0.0	NM_080638	Mvp	-	0	NM_030240	Pagr1a	-	4627
chr7	127471196	127471599	127471396.0	11	4	1	5.443423489737144e-13	0.0095402682407025	5.267924231924674e-06	526.7924231924675	2.096498689950381e-06	209.6498689950381	317.1425541974294	5.665666111557837e-10	NM_145589	Prr14	+	15	NM_010183	Fbrs	+	13622
chr7	127840730	127841133	127840930.0	25	13	1	0.0	0.0082910773527049	1.1972555072556078e-05	1197.255507255608	6.813620742338739e-06	681.3620742338738	515.893433021734	0.0	NM_009294	Stx4a	+	675	NM_024414	Stx1b	-	-16200
chr7	127841106	127841133	127841306.0	6	1	1	7.065270510864252e-07	0.0009678583861842	2.8734132174134587e-06	287.3413217413459	5.241246724875953e-07	52.412467248759526	234.9288544925864	0.0003516134734761	NM_009294	Stx4a	+	299	NM_024414	Stx1b	-	-16576
chr7	127876403	127876806	127876603.0	8	0	1	2.6283645260249955e-09	2.26929586233382e-13	3.831217623217945e-06	383.1217623217945	0.0	0.0	383.1217623217945	1.8330162974510088e-06	NM_146259	Zfp668	-	0	NM_172749	Zfp646	+	895
chr7	127932492	127932895	127932692.0	16	2	1	0.0	5.2899798319572255e-08	7.66243524643589e-06	766.243524643589	1.0482493449751903e-06	104.82493449751904	661.41859014607	0.0	NM_001319147	Prss36	-	0	NM_133351	Prss8	-	-2380
chr7	128025000	128025629	128025397.0	27	2	4	0.0	0.0	1.2930359478360565e-05	1293.0359478360565	1.0482493449751903e-06	104.82493449751904	1188.2110133385374	0.0	NM_001079932	Trim72	+	-13608	NM_023258	Pycard	-	-31134
chr7	130574036	130574496	130574236.0	7	1	2	4.575522354333117e-07	0.0009678583861842	3.352315420315702e-06	335.2315420315702	5.241246724875953e-07	52.412467248759526	282.8190747828107	0.0002340491821068	NM_206856	Tacc2	+	2988	NM_001162855	Nsmce4a	-	-26656
chr7	130886319	130886722	130886519.0	9	1	4	1.4084489463606078e-07	2.0123945261962817e-05	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	7.777864997191151e-05	NM_001346515	Plekha1	+	0	NR_106028	Mir7061	+	21546
chr7	131371421	131371824	131371621.0	9	1	1	4.596323321948149e-14	2.0123945261962817e-05	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	5.3028463529828325e-11	NM_001039534	Pstk	+	0	NM_026655	2310057M21Rik	-	-8724
chr7	131551210	131551613	131551410.0	9	1	3	6.952105557900268e-12	2.427052152143005e-06	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	6.515919173842439e-09	NM_145998	Hmx2	+	2417	NM_008257	Hmx3	+	-6280
chr7	133088941	133089344	133089141.0	18	9	1	0.0	0.0240443314631043	8.620239652240376e-06	862.0239652240376	4.717122052388358e-06	471.7122052388357	390.3117599852019	0.0	NM_009980	Ctbp2	-	0	NM_001347623	Ctbp2	-	-7082
chr7	134032910	134033522	134033176.0	61	26	7	0.0	2.491370484691835e-06	2.921303437703683e-05	2921.303437703683	1.3627241484677478e-05	1362.7241484677477	1558.5792892359352	0.0	NM_007400	Adam12	-	0	NM_025850	Fank1	+	-151379
chr7	135605166	135605569	135605366.0	12	4	1	0.0	0.0034101597812783	5.746826434826917e-06	574.6826434826918	2.096498689950381e-06	209.6498689950381	365.0327744876537	0.0	NM_001316678	Ptpre	+	0	NM_001316679	Ptpre	+	259
chr7	137438134	137438877	137438334.0	32	12	6	0.0	6.40904041639967e-05	1.532487049287178e-05	1532.487049287178	6.289496069851143e-06	628.9496069851143	903.5374423020636	0.0	NM_001348093	Glrx3	+	0	NM_029886	9430038I01Rik	-	-27379
chr7	138909474	138909877	138909674.0	9	0	1	4.610756221268275e-13	1.8180013050539398e-11	4.310119826120188e-06	431.0119826120188	0.0	0.0	431.0119826120188	4.834618745303828e-10	NM_009760	Bnip3	-	0	NM_001347618	Ppp2r2d	+	-26419
chr7	139248045	139248448	139248245.0	7	0	1	2.371525309463607e-09	1.2748987421318247e-09	3.352315420315702e-06	335.2315420315702	0.0	0.0	335.2315420315702	1.664854275925394e-06	NM_001098636	Pwwp2b	+	34	NM_027164	Lrrc27	+	-5073
chr7	139388136	139388711	139388508.0	37	17	3	0.0	0.0094864925377098	1.7719381507382994e-05	1771.9381507382996	8.91011943228912e-06	891.011943228912	880.9262075093876	0.0	NM_183144	Inpp5a	+	398	NM_001098636	Pwwp2b	+	-120884
chr7	141392146	141392549	141392346.0	9	1	1	3.6749403520275337e-10	2.427052152143005e-06	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	2.845621582518508e-07	NM_011528	Taldo1	+	0	NM_172116	Gatd1	-	15635
chr7	141414217	141414620	141414417.0	8	2	1	7.329509332798523e-09	0.0014860291235153	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	4.81595960100705e-06	NM_172116	Gatd1	-	-93	NM_011528	Taldo1	+	-11242
chr7	141467527	141468087	141467805.5	24	13	2	0.0	0.0082910773527049	1.1493652869653836e-05	1149.3652869653836	6.813620742338739e-06	681.3620742338738	468.0032127315097	0.0	NM_009842	Cd151	+	0	NM_001111050	Cd151	+	702
chr7	144581310	144581765	144581562.0	16	5	2	3.3306690738754696e-16	0.0008411021430626	7.66243524643589e-06	766.243524643589	2.6206233624379764e-06	262.06233624379763	504.1811883997914	4.639145488387848e-13	NM_010175	Fadd	-	0	NM_001242349	Ano1	-	6784
chr8	3412190	3412288	3412558.0	14	8	2	0.0	0.0372358175201624	6.704630840631404e-06	670.4630840631404	4.192997379900762e-06	419.2997379900762	251.1633460730642	0.0	NM_133962	Arhgef18	+	0	NM_001033378	A430078G23Rik	+	-21892
chr8	3492619	3493022	3492819.0	13	7	1	0.0	0.0297300199055072	6.225728637729161e-06	622.5728637729161	3.668872707413167e-06	366.8872707413167	255.6855930315994	0.0	NM_080461	Zfp358	+	116	NM_029598	Tex45	+	-5442
chr8	8649904	8650490	8650104.0	21	10	5	0.0	0.0038447425660935	1.0056946260947106e-05	1005.6946260947104	5.241246724875953e-06	524.1246724875953	481.5699536071153	0.0	NM_010111	Efnb2	-	0	NM_176849	Arglu1	-	15907
chr8	10534737	10535237	10534937.0	42	23	6	0.0	0.0125138184946335	2.0113892521894213e-05	2011.389252189421	1.2054867467214692e-05	1205.4867467214692	805.9025054679519	0.0	NM_001319151	Myo16	+	0	NR_040705	B930025P03Rik	-	335185
chr8	11008985	11009388	11009185.0	15	6	1	0.0	0.0100115104807754	7.183533043533647e-06	718.3533043533647	3.144748034925572e-06	314.4748034925572	403.8785008608076	0.0	NR_046017	9530052E02Rik	+	0	NM_001081212	Irs2	-	-556
chr8	11044637	11045166	11044841.0	72	29	4	0.0	7.448978480706359e-07	3.4480958608961506e-05	3448.0958608961505	1.5199615502140264e-05	1519.9615502140264	1928.134310682124	0.0	NR_046017	9530052E02Rik	+	0	NM_001081212	Irs2	-	-36019
chr8	11205623	11206026	11205823.0	10	2	2	6.735050950279486e-08	0.000337305843837	4.789022029022432e-06	478.9022029022431	1.0482493449751903e-06	104.82493449751904	374.07726840472407	3.891464843654077e-05	NR_133670	Col4a1	-	0	NM_009932	Col4a2	+	106779
chr8	13513977	13514392	13514177.0	8	3	2	1.4017056959580998e-08	0.0388042055082002	3.831217623217945e-06	383.1217623217945	1.5723740174627858e-06	157.23740174627858	225.88436057551596	8.889960205959893e-06	NM_019521	Gas6	-	-19443	NM_025601	1700029H14Rik	-	36330
chr8	13689521	13689641	13689721.0	14	6	2	0.0	0.0100115104807754	6.704630840631404e-06	670.4630840631404	3.144748034925572e-06	314.4748034925572	355.98828057058324	0.0	NM_009025	Rasa3	-	-11935	NM_001101519	4932443I19Rik	+	15938
chr8	13870283	13870403	13870552.0	13	6	3	5.52891066263328e-14	0.0224401821818769	6.225728637729161e-06	622.5728637729161	3.144748034925572e-06	314.4748034925572	308.09806028035894	6.331064600254253e-11	NM_181854	Champ1	+	0	NM_025556	Coprs	-	13999
chr8	14992564	14992967	14992764.0	11	5	2	9.547918011776346e-15	0.01560102110033	5.267924231924674e-06	526.7924231924675	2.6206233624379764e-06	262.06233624379763	264.73008694866985	1.171984496530304e-11	NM_172751	Arhgef10	+	0	NM_029116	Kbtbd11	+	18058
chr8	15003677	15004137	15003877.0	7	0	2	6.014940101550792e-09	1.8180013050539398e-11	3.352315420315702e-06	335.2315420315702	0.0	0.0	335.2315420315702	3.988828268268057e-06	NM_172751	Arhgef10	+	-2593	NM_029116	Kbtbd11	+	6888
chr8	18738562	18738716	18738452.0	8	1	4	1.41658647367926e-07	2.0123945261962817e-05	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	7.819668027701848e-05	NM_173189	Mcph1	+	0	NM_026792	Agpat5	+	107563
chr8	18742684	18743087	18742884.0	11	2	1	2.220446049250313e-16	1.2982971207886608e-05	5.267924231924674e-06	526.7924231924675	1.0482493449751903e-06	104.82493449751904	421.9674886949484	3.1291491137361173e-13	NM_173189	Mcph1	+	0	NM_007426	Angpt2	-	-1123
chr8	22538351	22538754	22538551.0	15	7	4	1.3744561044859438e-12	0.0297300199055072	7.183533043533647e-06	718.3533043533647	3.668872707413167e-06	366.8872707413167	351.466033612048	1.3744915260407234e-09	NM_011394	Slc20a2	+	0	NM_011696	Vdac3	-	38321
chr8	22758032	22758793	22758232.0	52	18	7	0.0	1.113191048451867e-06	2.4902914550916643e-05	2490.2914550916644	9.434244104776716e-06	943.4244104776716	1546.867044613993	0.0	NM_008872	Plat	+	0	NM_029505	Ap3m2	-	28561
chr8	22764349	22764898	22764608.0	50	23	5	0.0	0.0004846279065405	2.394511014511216e-05	2394.511014511216	1.2054867467214692e-05	1205.4867467214692	1189.0242677897463	0.0	NM_008872	Plat	+	0	NM_029505	Ap3m2	-	22456
chr8	22806578	22806981	22806778.0	9	3	3	6.91390426021954e-08	0.0142125126220435	4.310119826120188e-06	431.0119826120188	1.5723740174627858e-06	157.23740174627858	273.77458086574023	3.987084693690697e-05	NM_029505	Ap3m2	-	-925	NM_008872	Plat	+	-23731
chr8	23191428	23191831	23191628.0	13	2	2	1.9984014443252818e-15	1.2982971207886608e-05	6.225728637729161e-06	622.5728637729161	1.0482493449751903e-06	104.82493449751904	517.747929275397	2.616795563506986e-12	NM_018743	Gpat4	-	0	NM_029002	Nkx6-3	+	-32481
chr8	23237731	23238134	23237931.0	10	1	2	2.1263324434528382e-11	2.0123945261962817e-05	4.789022029022432e-06	478.9022029022431	5.241246724875953e-07	52.412467248759526	426.4897356534836	1.886090422188041e-08	NM_024240	Gins4	-	-64	NM_001042484	Golga7	-	3116
chr8	25201643	25202093	25201890.0	18	8	3	1.1102230246251563e-16	0.0091739009148389	8.620239652240376e-06	862.0239652240376	4.192997379900762e-06	419.2997379900762	442.7242272339614	1.597672112132178e-13	NM_177089	Tacc1	-	-102	NR_106187	Mir8108	-	-42411
chr8	25215849	25216252	25216049.0	9	2	3	6.219786097272362e-07	0.0014860291235153	4.310119826120188e-06	431.0119826120188	1.0482493449751903e-06	104.82493449751904	326.18704811449976	0.0003119882076067	NM_177089	Tacc1	-	-14308	NR_106187	Mir8108	-	-56617
chr8	25536382	25536867	25536582.0	27	11	2	0.0	0.0011695214148162	1.2930359478360565e-05	1293.0359478360565	5.7653713973635484e-06	576.5371397363548	716.4988080997017	0.0	NM_001079908	Fgfr1	+	0	NR_110510	Gm16159	-	11806
chr8	26976788	26977191	26976988.0	7	0	1	2.2073013528078892e-08	1.2748987421318247e-09	3.352315420315702e-06	335.2315420315702	0.0	0.0	335.2315420315702	1.3638196782645848e-05	NM_001101502	Zfp703	+	145	NM_153592	Erlin2	+	46608
chr8	26994087	26994490	26994287.0	20	9	1	0.0	0.0122421334164314	9.578044058044865e-06	957.8044058044862	4.717122052388358e-06	471.7122052388357	486.0922005656505	0.0	NM_001101502	Zfp703	+	-12626	NM_153592	Erlin2	+	29309
chr8	27057233	27057758	27057555.0	21	11	3	0.0	0.0346292507472288	1.0056946260947106e-05	1005.6946260947104	5.7653713973635484e-06	576.5371397363548	429.15748635835575	0.0	NM_054057	Prosc	+	-1102	NM_001039077	Prosc	+	-6993
chr8	27260643	27261269	27261016.0	39	15	5	0.0	1.977769827865572e-05	1.867718591318748e-05	1867.718591318748	7.86187008731393e-06	786.1870087313929	1081.5315825873554	0.0	NM_007918	Eif4ebp1	+	0	NM_013462	Adrb3	-	-31056
chr8	31113374	31113777	31113574.0	14	2	3	2.220446049250313e-16	1.2982971207886608e-05	6.704630840631404e-06	670.4630840631404	1.0482493449751903e-06	104.82493449751904	565.6381495656213	3.1291491137361173e-13	NM_175136	Rnf122	+	0	NM_025869	Dusp26	+	-16328
chr8	31148818	31149221	31149018.0	15	5	2	0.0	0.0063281470423632	7.183533043533647e-06	718.3533043533647	2.6206233624379764e-06	262.06233624379763	456.2909681095671	0.0	NR_103719	Tti2	+	1095	NM_026453	Mak16	-	10247
chr8	33435267	33435676	33435470.0	10	4	2	1.074362820929764e-12	0.0244917522880785	4.789022029022432e-06	478.9022029022431	2.096498689950381e-06	209.6498689950381	269.252333907205	1.0866174197583646e-09	NM_001098233	Purg	+	-17799	NM_152821	Purg	+	-47739
chr8	33652818	33652903	33652700.0	7	2	3	1.522770765927106e-06	0.0204490800896333	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	0.0007178272866547	NM_010344	Gsr	+	335	NM_178648	Ubxn8	-	-10525
chr8	33653069	33653255	33653269.0	49	26	2	0.0	0.0041972575772036	2.3466207942209914e-05	2346.6207942209912	1.3627241484677478e-05	1362.7241484677477	983.8966457532435	0.0	NM_010344	Gsr	+	0	NM_178648	Ubxn8	-	-11094
chr8	33653182	33653585	33653269.0	49	26	2	0.0	0.0041972575772036	2.3466207942209914e-05	2346.6207942209912	1.3627241484677478e-05	1362.7241484677477	983.8966457532435	0.0	NM_010344	Gsr	+	0	NM_178648	Ubxn8	-	-11094
chr8	33653963	33654366	33654354.0	19	3	3	0.0	1.9105032089683505e-07	9.09914185514262e-06	909.914185514262	1.5723740174627858e-06	157.23740174627858	752.6767837679834	0.0	NM_010344	Gsr	+	0	NM_178648	Ubxn8	-	-11988
chr8	33654480	33654619	33654354.0	19	3	3	0.0	1.9105032089683505e-07	9.09914185514262e-06	909.914185514262	1.5723740174627858e-06	157.23740174627858	752.6767837679834	0.0	NM_010344	Gsr	+	0	NM_178648	Ubxn8	-	-11988
chr8	33674362	33674908	33674562.0	21	2	6	0.0	1.3555934152975624e-11	1.0056946260947106e-05	1005.6946260947104	1.0482493449751903e-06	104.82493449751904	900.8696915971916	0.0	NM_010344	Gsr	+	0	NM_178648	Ubxn8	-	-32178
chr8	36164004	36164459	36164256.0	13	6	2	1.1102230246251563e-16	0.0468900281512567	6.225728637729161e-06	622.5728637729161	3.144748034925572e-06	314.4748034925572	308.09806028035894	1.597672112132178e-13	NM_172911	Prag1	+	-16218	NM_001081150	Lonrf1	-	51605
chr8	36892205	36892818	36892510.0	6	2	3	1.4680490442176009e-06	0.0204490800896333	2.8734132174134587e-06	287.3413217413459	1.0482493449751903e-06	104.82493449751904	182.51638724382684	0.0006939314314663	NM_001194940	Dlc1	-	0	NR_126063	G630064G18Rik	-	92755
chr8	39921753	39921985	39922098.0	7	3	7	1.4172414186663929e-07	0.014057487758992	3.352315420315702e-06	335.2315420315702	1.5723740174627858e-06	157.23740174627858	177.99414028529162	7.822499714648177e-05	NR_035426	Mir669e	-	0	NM_001113326	Msr1	-	-279076
chr8	40594995	40595398	40595195.0	6	2	2	4.761163796551671e-08	0.0204490800896333	2.8734132174134587e-06	287.3413217413459	1.0482493449751903e-06	104.82493449751904	182.51638724382684	2.8100566199934464e-05	NM_001040699	Mtmr7	-	0	NM_033560	Vps37a	+	-43862
chr8	41240312	41240897	41240512.0	23	10	3	0.0	0.0038447425660935	1.1014750666751591e-05	1101.4750666751593	5.241246724875953e-06	524.1246724875953	577.350394187564	0.0	NM_023662	Pcm1	+	0	NM_145594	Fgl1	-	-25152
chr8	44935462	44935865	44935662.0	11	1	1	2.220446049250313e-16	2.61736535778212e-08	5.267924231924674e-06	526.7924231924675	5.241246724875953e-07	52.412467248759526	474.379955943708	3.1291491137361173e-13	NM_001081286	Fat1	+	14343	NR_033588	AY512931	-	124837
chr8	44938559	44939059	44938856.0	18	10	3	0.0	0.0292773050637991	8.620239652240376e-06	862.0239652240376	5.241246724875953e-06	524.1246724875953	337.8992927364424	0.0	NM_001081286	Fat1	+	11149	NR_033588	AY512931	-	121643
chr8	44985606	44986009	44985806.0	8	3	1	1.4667378422927868e-11	0.0142125126220435	3.831217623217945e-06	383.1217623217945	1.5723740174627858e-06	157.23740174627858	225.88436057551596	1.3250275223260565e-08	NM_001081286	Fat1	+	0	NR_033588	AY512931	-	74693
chr8	45597803	45598206	45598003.0	21	14	1	0.0	0.0146686427336986	1.0056946260947106e-05	1005.6946260947104	7.337745414826334e-06	733.7745414826334	271.9200846120772	0.0	NM_001205219	Sorbs2	+	0	NM_001310707	Sorbs2	+	29545
chr8	45658648	45659051	45659011.0	42	33	6	0.0	0.021967193203556	2.0113892521894213e-05	2011.389252189421	1.7296114192090644e-05	1729.6114192090645	281.7778329803566	0.0	NM_001205219	Sorbs2	+	0	NM_001310708	Sorbs2	+	2504
chr8	48482486	48482889	48482190.0	23	7	5	0.0	5.6290621879284686e-06	1.1014750666751591e-05	1101.4750666751593	3.668872707413167e-06	366.8872707413167	734.5877959338426	0.0	NM_001145937	Tenm3	-	0	NM_001161516	Dctd	+	-340128
chr8	54528921	54529500	54529297.0	15	7	5	1.1102230246251563e-16	0.0064629435501885	7.183533043533647e-06	718.3533043533647	3.668872707413167e-06	366.8872707413167	351.466033612048	1.597672112132178e-13	NM_029701	Spcs3	-	0	NM_029569	Asb5	+	20831
chr8	60633779	60633913	60634172.0	15	9	3	0.0	0.0089473226225212	7.183533043533647e-06	718.3533043533647	4.717122052388358e-06	471.7122052388357	246.64109911452897	0.0	NM_027756	Mfap3l	+	0	NM_001177881	Mfap3l	+	20729
chr8	64206069	64206139	64205936.0	5	1	1	1.552089872403073e-06	0.0054352934612392	2.394511014511216e-06	239.4511014511216	5.241246724875953e-07	52.412467248759526	187.03863420236203	0.0007305232419665	NM_009390	Tll1	-	0	NM_001195687	Sgo2b	-	-253567
chr8	64206215	64206751	64206415.0	19	11	4	0.0	0.0346292507472288	9.09914185514262e-06	909.914185514262	5.7653713973635484e-06	576.5371397363548	333.37704577790714	0.0	NM_009390	Tll1	-	-223	NM_001195687	Sgo2b	-	-254046
chr8	64672715	64673118	64672915.0	43	18	3	0.0	6.051422354103053e-06	2.059279472479645e-05	2059.2794724796454	9.434244104776716e-06	943.4244104776716	1115.855062001974	0.0	NM_013494	Cpe	-	0	NM_025436	Msmo1	-	45027
chr8	64725308	64725876	64725673.0	9	2	4	7.952172037528626e-07	0.000337305843837	4.310119826120188e-06	431.0119826120188	1.0482493449751903e-06	104.82493449751904	326.18704811449976	0.0003926659838266	NM_025436	Msmo1	-	0	NM_178633	Klhl2	-	13799
chr8	66681194	66681597	66681394.0	35	16	3	0.0	0.002387552465763	1.676157710157851e-05	1676.157710157851	8.385994759801524e-06	838.5994759801524	837.5582341776985	0.0	NM_016708	Npy5r	-	0	NM_010934	Npy1r	+	15825
chr8	67735529	67736156	67735953.0	31	19	4	0.0	0.0074829507049127	1.4845968289969536e-05	1484.5968289969535	9.95836877726431e-06	995.836877726431	488.7599512705227	0.0	NM_027626	Psd3	-	0	NM_008674	Nat3	+	-186903
chr8	69089577	69090076	69089827.0	11	2	8	1.1823581780312509e-08	6.927041191207017e-05	5.267924231924674e-06	526.7924231924675	1.0482493449751903e-06	104.82493449751904	421.9674886949484	7.565859314613254e-06	NM_007509	Atp6v1b2	+	0	NM_153054	Slc18a1	-	-197
chr8	69822864	69823595	69823218.0	16	6	5	1.3322676295501878e-14	0.0016385465397202	7.66243524643589e-06	766.243524643589	3.144748034925572e-06	314.4748034925572	451.7687211510319	1.6158890206526372e-11	NM_020028	Lpar2	+	0	NM_198101	Gmip	+	-995
chr8	69974151	69974554	69974351.0	10	1	1	5.837552663479073e-13	2.427052152143005e-06	4.789022029022432e-06	478.9022029022431	5.241246724875953e-07	52.412467248759526	426.4897356534836	6.057578928106951e-10	NM_001286450	Gatad2a	-	0	NM_001167939	Mau2	-	41569
chr8	70415270	70415829	70415626.0	16	3	5	5.904244870791331e-09	4.910917566491868e-06	7.66243524643589e-06	766.243524643589	1.5723740174627858e-06	157.23740174627858	609.0061228973104	3.9196659808231184e-06	NM_001004062	Crtc1	-	0	NM_016685	Comp	+	-33205
chr8	70610234	70610637	70610434.0	9	2	1	6.348856995685992e-10	0.0014860291235153	4.310119826120188e-06	431.0119826120188	1.0482493449751903e-06	104.82493449751904	326.18704811449976	4.788925884178399e-07	NM_133772	Ssbp4	-	-1921	NM_153074	Lrrc25	+	6207
chr8	70844455	70844858	70844655.0	8	1	1	2.597423609529414e-09	0.0001488286224241	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	1.812814809709896e-06	NM_032397	Kcnn1	-	0	NM_027560	Arrdc2	-	-4736
chr8	70872572	70872975	70872772.0	19	4	3	0.0	6.620792068701142e-06	9.09914185514262e-06	909.914185514262	2.096498689950381e-06	209.6498689950381	700.2643165192238	0.0	NM_026964	Ccdc124	-	0	NM_053248	Slc5a5	-	9732
chr8	70896695	70896757	70896554.0	10	3	1	8.424150266250763e-12	0.0046832316286579	4.789022029022432e-06	478.9022029022431	1.5723740174627858e-06	157.23740174627858	321.66480115596454	7.815838389691784e-09	NM_029751	Rpl18a	-	0	NR_002901	Snora68	-	-499
chr8	72134546	72135210	72135007.0	37	17	4	0.0	0.0029609360172875	1.7719381507382994e-05	1771.9381507382996	8.91011943228912e-06	891.011943228912	880.9262075093876	0.0	NM_001001491	Tpm4	+	82	NM_146338	Olfr374	+	-24038
chr8	72136417	72136820	72136617.0	15	4	2	0.0	0.0011253011736748	7.183533043533647e-06	718.3533043533647	2.096498689950381e-06	209.6498689950381	508.7034353583266	0.0	NM_001001491	Tpm4	+	0	NM_023126	Rab8a	+	24380
chr8	72136776	72136820	72136617.0	15	4	2	0.0	0.0011253011736748	7.183533043533647e-06	718.3533043533647	2.096498689950381e-06	209.6498689950381	508.7034353583266	0.0	NM_001001491	Tpm4	+	0	NM_023126	Rab8a	+	24380
chr8	75033929	75034604	75034351.0	25	12	4	0.0	0.0033619980685378	1.1972555072556078e-05	1197.255507255608	6.289496069851143e-06	628.9496069851143	568.3059002704936	0.0	NM_001136259	Tom1	+	0	NM_178017	Hmgxb4	+	-1952
chr8	75083941	75084112	75083909.0	17	8	1	0.0	0.0091739009148389	8.141337449338133e-06	814.1337449338133	4.192997379900762e-06	419.2997379900762	394.8340069437371	0.0	NM_010442	Hmox1	+	9506	NM_001136259	Tom1	+	-13589
chr8	75087726	75088129	75087926.0	7	3	2	7.61859686448929e-10	0.0388042055082002	3.352315420315702e-06	335.2315420315702	1.5723740174627858e-06	157.23740174627858	177.99414028529162	5.686744861025569e-07	NM_010442	Hmox1	+	5489	NM_001136259	Tom1	+	-17606
