Chromosome	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr10	93889809	93890299	93890096.0	23	8	5	0.0	6.186266987562307e-08	1.9520823201601726e-05	1952.082320160173	5.335552923349447e-06	533.5552923349446	1418.527027825228	0.0	NM_019648	Metap2	-	0	NM_001206851	Usp44	+	-31723
chr10	94048259	94048919	94048615.0	20	8	4	0.0	3.480111994247359e-06	1.697462887095802e-05	1697.4628870958022	5.335552923349447e-06	533.5552923349446	1163.9075947608576	0.0	NM_053072	Fgd6	+	0	NM_001304572	Vezt	-	-12461
chr10	94064960	94065634	94065418.5	10	5	8	5.02843767957728e-07	0.0030248719566948	8.48731443547901e-06	848.7314435479011	3.334720577093404e-06	333.47205770934045	515.2593858385607	0.0002575793429289	NM_053072	Fgd6	+	0	NM_001304572	Vezt	-	-29162
chr10	94532913	94533397	94533194.0	14	9	5	5.551115123125784e-16	0.0078283770017069	1.1882240209670616e-05	1188.2240209670615	6.002497038768128e-06	600.2497038768128	587.9743170902487	7.914265273439951e-13	NM_172051	Tmcc3	+	0	NM_001168684	Tmcc3	+	41860
chr10	94689021	94689728	94689357.0	42	32	9	0.0	0.0013130509185107	3.564672062901185e-05	3564.6720629011847	2.1342211693397787e-05	2134.2211693397785	1430.4508935614062	0.0	NM_029852	Cep83	+	0	NR_015524	Cep83os	-	-409
chr10	95330464	95330881	95330664.0	11	4	4	7.527312106958561e-13	0.0006029915165939	9.336045879026911e-06	933.6045879026912	2.6677764616747237e-06	266.7776461674723	666.826941735219	8.070254531584343e-10	NR_045337	2310039L15Rik	+	5395	NM_009950	Cradd	-	-6328
chr10	95543928	95544331	95544128.0	9	4	4	9.889958851871936e-10	0.0070655844329114	7.63858299193111e-06	763.8582991931111	2.6677764616747237e-06	266.7776461674723	497.0806530256388	7.490966790410159e-07	NM_080560	Ube2n	+	0	NM_027722	Nudt4	-	2676
chr10	95563970	95564373	95564170.0	5	0	1	1.5367039729596854e-07	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	8.517551579698197e-05	NM_027722	Nudt4	-	0	NR_037212	Mir3058	-	-4650
chr10	96015052	96015455	96015252.0	5	0	2	1.4746049349367851e-06	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	0.0007051729046687	NM_001001932	Eea1	+	0	NR_110448	4930459C07Rik	+	210752
chr10	96621956	96622423	96622220.0	10	6	5	2.492592243719116e-09	0.0046177610123983	8.48731443547901e-06	848.7314435479011	4.001664692512085e-06	400.1664692512085	448.5649742966926	1.7957091047263153e-06	NM_007569	Btg1	+	0	NR_110448	4930459C07Rik	+	-373249
chr10	96627853	96628347	96628144.0	12	8	3	5.1847415249994817e-14	0.0055080129949863	1.0184777322574812e-05	1018.4777322574812	5.335552923349447e-06	533.5552923349446	484.9224399225367	6.18989360901443e-11	NM_007569	Btg1	+	-5043	NR_110448	4930459C07Rik	+	-379146
chr10	97712610	97713013	97712810.0	6	1	2	1.2943690563815835e-09	3.425587634553473e-05	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	9.656321538050031e-07	NR_033537	Gm10754	-	0	NR_130992	4930525C09Rik	+	1759
chr10	98332443	98332943	98332690.0	8	4	3	3.365197009941312e-12	0.0027349825695309	6.789851548383209e-06	678.9851548383209	2.6677764616747237e-06	266.7776461674723	412.2075086708486	3.3948009894345637e-09	NR_045179	Gm8633	-	0	NR_033537	Gm10754	-	-365354
chr10	98913344	98913781	98913578.0	20	15	4	0.0	0.0151249669670893	1.697462887095802e-05	1697.4628870958022	1.0004161731280211e-05	1000.4161731280212	697.046713967781	0.0	NM_026482	Atp2b1	+	1371	NM_027740	Poc1b	+	193390
chr10	98914341	98914744	98914541.0	6	0	1	4.664309161128699e-09	1.8180013050539398e-11	5.092388661287407e-06	509.2388661287407	0.0	0.0	509.2388661287407	3.2360354345844235e-06	NM_026482	Atp2b1	+	408	NM_027740	Poc1b	+	192427
chr10	99107294	99107697	99107494.0	15	6	1	0.0	7.750806771833485e-05	1.2730971653218515e-05	1273.0971653218517	4.001664692512085e-06	400.1664692512085	872.9306960706431	0.0	NM_027740	Poc1b	+	0	NM_015737	Galnt4	+	438
chr10	99262598	99263052	99262808.0	43	40	6	0.0	0.04921976753542	3.649545207255975e-05	3649.545207255975	2.6677764616747232e-05	2667.776461674724	981.7687455812512	0.0	NM_026268	Dusp6	+	179	NM_027740	Poc1b	+	-64611
chr10	100017464	100017866	100017756.0	9	3	7	3.438472839789597e-10	0.0003131046740419	7.63858299193111e-06	763.8582991931111	2.0008323462560426e-06	200.08323462560423	563.7750645675068	2.770808988537445e-07	NM_013598	Kitl	+	0	NM_027945	Csl	-	-257807
chr10	100059106	100059742	100059306.0	5	1	4	1.5958762616952171e-06	0.0003625627254428	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	0.0007597357351616	NM_013598	Kitl	+	0	NM_001166636	Gm4312	+	275934
chr10	105842018	105842539	105842336.0	7	2	7	2.305645674383072e-10	0.0011109167202005	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	1.895729246125272e-07	NM_025602	Ccdc59	+	0	NM_207522	Mettl25	-	-639
chr10	107659074	107659204	107659404.0	8	5	5	2.1191148835697504e-10	0.0122886789896586	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	1.7499494137784248e-07	NM_001081432	Ptprq	-	0	NM_001177567	Otogl	-	102703
chr10	108161162	108161753	108161459.0	38	40	6	0.0	0.0236140155190742	3.225179485482024e-05	3225.179485482024	2.6677764616747232e-05	2667.776461674724	557.4030238073005	0.0	NM_027892	Ppp1r12a	+	647	NM_054056	Pawr	+	170436
chr10	108162959	108163377	108163159.0	11	7	2	1.5210055437364645e-14	0.0047113773573235	9.336045879026911e-06	933.6045879026912	4.6686088079307655e-06	466.8608807930766	466.74370710961466	1.9117572566277173e-11	NM_027892	Ppp1r12a	+	0	NM_054056	Pawr	+	168812
chr10	108281722	108282125	108281922.0	8	4	1	6.4604988025962484e-12	0.0025722798833817	6.789851548383209e-06	678.9851548383209	2.6677764616747237e-06	266.7776461674723	412.2075086708486	6.323599016025818e-09	NM_027892	Ppp1r12a	+	-4148	NM_054056	Pawr	+	50064
chr10	108535691	108536168	108535965.0	7	5	2	3.415279725693665e-09	0.0278561252509108	5.941120104835308e-06	594.1120104835308	3.334720577093404e-06	333.47205770934045	260.6399527741903	2.415493594011878e-06	NM_001252341	Syt1	-	0	NM_054056	Pawr	+	-121301
chr10	108538434	108538861	108538634.0	7	3	4	1.9885296409505318e-07	0.0017741527829808	5.941120104835308e-06	594.1120104835308	2.0008323462560426e-06	200.08323462560423	394.02877585792646	0.0001083300082692	NM_001252341	Syt1	-	0	NM_054056	Pawr	+	-124044
chr10	108997215	108997660	108997457.0	8	4	6	4.4902992435424944e-10	0.0028571456364345	6.789851548383209e-06	678.9851548383209	2.6677764616747237e-06	266.7776461674723	412.2075086708486	3.566138719840516e-07	NM_001252341	Syt1	-	0	NM_203660	Gm5136	-	-297056
chr10	110919050	110919490	110919287.0	7	1	2	6.0600956475198595e-09	1.2265775146569348e-05	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	4.136053263152075e-06	NM_007792	Csrp2	+	686	NM_172554	Zdhhc17	-	22290
chr10	111009152	111009555	111009352.0	12	5	2	7.771561172376097e-16	0.0011862589094421	1.0184777322574812e-05	1018.4777322574812	3.334720577093404e-06	333.47205770934045	685.0056745481409	1.0943777112297324e-12	NM_172554	Zdhhc17	-	0	NM_007792	Csrp2	+	-69639
chr10	111009807	111010210	111010007.0	7	0	1	3.353649580262185e-10	2.26929586233382e-13	5.941120104835308e-06	594.1120104835308	0.0	0.0	594.1120104835308	2.704834470567833e-07	NM_172554	Zdhhc17	-	0	NM_007792	Csrp2	+	-70294
chr10	111163452	111164016	111163678.0	12	9	6	3.254346125913798e-09	0.0493125785302575	1.0184777322574812e-05	1018.4777322574812	6.002497038768128e-06	600.2497038768128	418.22802838066855	2.3102887157412936e-06	NM_001003717	Osbpl8	+	786	NM_027914	Bbs10	+	134663
chr10	111473847	111474339	111474062.0	14	10	6	1.7846613076244466e-11	0.0241697517153059	1.1882240209670616e-05	1188.2240209670615	6.669441154186808e-06	666.9441154186809	521.2799055483806	1.6636325905315093e-08	NM_015781	Nap1l1	+	0	NM_001146707	Nap1l1	+	6278
chr10	111505732	111506135	111505932.0	20	4	1	0.0	9.183909188692496e-11	1.697462887095802e-05	1697.4628870958022	2.6677764616747237e-06	266.7776461674723	1430.68524092833	0.0	NM_009344	Phlda1	+	151	NR_033603	Gm5176	+	-4388
chr10	111511107	111511541	111511307.0	11	6	5	1.2534290272370183e-09	0.0035737455909411	9.336045879026911e-06	933.6045879026912	4.001664692512085e-06	400.1664692512085	533.4381186514827	9.36741955641762e-07	NM_009344	Phlda1	+	-2459	NR_033603	Gm5176	+	-9763
chr10	115315744	115316297	115316094.0	10	6	3	6.412648190234904e-13	0.0124066411868636	8.48731443547901e-06	848.7314435479011	4.001664692512085e-06	400.1664692512085	448.5649742966926	6.912929034235797e-10	NM_024454	Rab21	-	-154	NM_133683	Tmem19	-	24443
chr10	115332637	115333226	115332930.0	16	7	3	0.0	0.0001172411369958	1.3579703096766416e-05	1357.9703096766418	4.6686088079307655e-06	466.8608807930766	891.1094288835652	0.0	NM_133683	Tmem19	-	7514	NM_024454	Rab21	-	-17047
chr10	115334162	115334428	115334225.0	9	3	3	1.8034462812011043e-11	0.000311098805754	7.63858299193111e-06	763.8582991931111	2.0008323462560426e-06	200.08323462560423	563.7750645675068	1.6805738583883505e-08	NM_133683	Tmem19	-	6312	NM_024454	Rab21	-	-18169
chr10	115384019	115384569	115384466.0	24	13	2	0.0	0.0001592499156213	2.0369554645149627e-05	2036.9554645149624	8.67027350044285e-06	867.0273500442851	1169.9281144706774	0.0	NM_025780	Thap2	-	0	NM_001033261	Zfc3h1	+	290
chr10	115385684	115386257	115386054.0	29	18	5	0.0	0.0004034069933904	2.4613211862889133e-05	2461.3211862889134	1.2004994077536256e-05	1200.4994077536255	1260.821778535288	0.0	NM_001033261	Zfc3h1	+	0	NM_025780	Thap2	-	-1250
chr10	116335418	116335839	116335636.0	9	4	7	1.6238266287160738e-10	0.0015674816466535	7.63858299193111e-06	763.8582991931111	2.6677764616747237e-06	266.7776461674723	497.0806530256388	1.3595228854229814e-07	NM_029928	Ptprb	+	0	NM_011217	Ptprr	+	-60490
chr10	116395058	116395461	116395258.0	5	3	2	1.2944991578667242e-07	0.035162563735714	4.243657217739505e-06	424.36572177395055	2.0008323462560426e-06	200.08323462560423	224.2824871483463	7.269597658954959e-05	NM_029928	Ptprb	+	-5521	NM_021452	Kcnmb4	-	22407
chr10	116474304	116474330	116474101.0	10	1	2	3.4416913763379853e-15	2.6015738452400683e-09	8.48731443547901e-06	848.7314435479011	6.669441154186808e-07	66.69441154186808	782.0370320060331	4.557115126170935e-12	NR_130644	Kcnmb4os2	+	0	NM_021452	Kcnmb4	-	-379
chr10	116995668	116996071	116995868.0	6	1	1	5.484254161913782e-09	5.1034450139320064e-05	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	3.769706984552285e-06	NM_001007583	Best3	+	0	NR_027847	D630029K05Rik	+	-26562
chr10	117018310	117018787	117018584.0	25	15	2	0.0	0.0006427894848936	2.1218286088697528e-05	2121.8286088697528	1.0004161731280211e-05	1000.4161731280212	1121.4124357417315	0.0	NM_001007583	Best3	+	0	NM_146242	Lrrc10	+	26554
chr10	117361659	117362127	117361859.0	13	6	4	7.316369732279783e-14	0.0017247786348745	1.1033508766122714e-05	1103.3508766122716	4.001664692512085e-06	400.1664692512085	703.184407361063	8.626152077278968e-11	NM_001310609	Cpsf6	-	0	NM_013590	Lyz1	-	-68792
chr10	117362929	117363424	117363206.0	14	2	7	4.063194225523148e-12	2.006509958185632e-09	1.1882240209670616e-05	1188.2240209670615	1.3338882308373617e-06	133.38882308373616	1054.8351978833252	4.061682253412687e-09	NM_001310609	Cpsf6	-	0	NM_013590	Lyz1	-	-70062
chr10	117375967	117376441	117376238.0	19	10	3	0.0	0.0012311605019378	1.612589742741012e-05	1612.589742741012	6.669441154186808e-06	666.9441154186809	945.6456273223312	0.0	NM_001310609	Cpsf6	-	0	NM_013590	Lyz1	-	-83100
chr10	117709848	117710251	117710048.0	13	2	1	0.0	3.685568261690975e-08	1.1033508766122714e-05	1103.3508766122716	1.3338882308373617e-06	133.38882308373616	969.9620535285354	0.0	NM_010786	Mdm2	-	0	NM_027468	Cpm	+	-22497
chr10	117718153	117718682	117718353.0	23	12	3	0.0	0.0011111858029314	1.9520823201601726e-05	1952.082320160173	8.00332938502417e-06	800.332938502417	1151.7493816577555	0.0	NM_010786	Mdm2	-	-7396	NM_029875	Slc35e3	-	14996
chr10	117785271	117785674	117785471.0	6	3	3	9.786215766638406e-07	0.0335286227386744	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	0.0004810399619969	NM_134010	Nup107	-	0	NM_024457	Rap1b	-	28923
chr10	117844267	117844768	117844529.0	9	5	9	9.993936710417373e-07	0.0326885111778744	7.63858299193111e-06	763.8582991931111	3.334720577093404e-06	333.47205770934045	430.3862414837706	0.0004904175286057	NM_024457	Rap1b	-	0	NM_134010	Nup107	-	-51563
chr10	117905535	117905823	117906023.0	61	37	5	0.0	4.8111162931352425e-05	5.177261805642197e-05	5177.261805642197	2.467693227049119e-05	2467.6932270491197	2709.5685785930777	0.0	NR_045342	4933411E08Rik	+	19118	NM_024457	Rap1b	-	-59562
chr10	118868562	118868965	118868762.0	7	2	1	1.9249046800950964e-12	0.005862117808004	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	1.984432014496245e-09	NM_001014390	Dyrk2	-	0	NR_110482	Gm38403	-	51416
chr10	119238734	119239137	119238934.0	9	2	2	4.996003610813205e-15	0.000337305843837	7.63858299193111e-06	763.8582991931111	1.3338882308373617e-06	133.38882308373616	630.4694761093749	6.5194088855462985e-12	NM_027994	Cand1	-	0	NR_126086	4930477N07Rik	+	81097
chr10	119240081	119240563	119240360.0	13	7	3	0.0	0.0297300199055072	1.1033508766122714e-05	1103.3508766122716	4.6686088079307655e-06	466.8608807930766	636.489995819195	0.0	NM_027994	Cand1	-	-27	NR_126086	4930477N07Rik	+	79671
chr10	119241548	119241951	119241748.0	6	0	2	7.11714354117987e-10	1.2748987421318247e-09	5.092388661287407e-06	509.2388661287407	0.0	0.0	509.2388661287407	5.495974979244723e-07	NM_027994	Cand1	-	-1494	NR_126086	4930477N07Rik	+	78283
chr10	119830261	119830760	119830557.0	9	3	4	2.316813407787777e-12	0.0008096775296964	7.63858299193111e-06	763.8582991931111	2.0008323462560426e-06	200.08323462560423	563.7750645675068	2.371565159939467e-09	NM_133442	Grip1	+	0	NR_045359	Grip1os2	-	-68563
chr10	120197073	120197476	120197273.0	9	0	3	4.30807975959624e-08	0.0	7.63858299193111e-06	763.8582991931111	0.0	0.0	763.8582991931111	2.614819199026846e-05	NM_028679	Irak3	-	0	NM_026617	Tmbim4	+	11350
chr10	120208269	120208798	120208595.0	11	5	7	1.273259397360782e-06	0.0014950162957891	9.336045879026911e-06	933.6045879026912	3.334720577093404e-06	333.47205770934045	600.1325301933508	0.0006152002093748	NM_026617	Tmbim4	+	28	NM_028679	Irak3	-	-6733
chr10	120461120	120461942	120461537.5	14	6	7	1.1919411346816844e-08	0.000241182431039	1.1882240209670616e-05	1188.2240209670615	4.001664692512085e-06	400.1664692512085	788.0575517158529	7.80010505579109e-06	NM_010441	Hmga2	-	0	NR_030434	Mir763	-	-13011
chr10	120461948	120462612	120462409.0	8	5	2	5.569476879685453e-08	0.0283462352165084	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	3.317765312098035e-05	NM_010441	Hmga2	-	0	NR_030434	Mir763	-	-13839
chr10	120473806	120474510	120474307.0	41	27	5	0.0	0.0001205354156319	3.479798918546395e-05	3479.798918546395	1.800749111630438e-05	1800.7491116304382	1679.0498069159569	0.0	NM_010441	Hmga2	-	0	NR_030434	Mir763	-	-25697
chr10	120976965	120977368	120977165.0	11	2	3	4.0431591408207613e-10	4.1185916122010724e-07	9.336045879026911e-06	933.6045879026912	1.3338882308373617e-06	133.38882308373616	800.2157648189551	3.229214536948984e-07	NM_001081193	Lemd3	-	0	NM_011915	Wif1	+	56636
chr10	120977572	120978132	120977929.0	13	3	3	1.9186874311571955e-12	7.245136558475807e-07	1.1033508766122714e-05	1103.3508766122716	2.0008323462560426e-06	200.08323462560423	903.2676419866672	1.979135622889543e-09	NM_001081193	Lemd3	-	0	NM_011915	Wif1	+	55872
chr10	121309673	121310300	121310097.0	7	1	4	8.625515138804829e-07	1.8610180713696245e-05	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	0.0004272320514238	NM_029057	Tbc1d30	-	0	NM_029364	Gns	+	54790
chr10	121311209	121311612	121311409.0	6	1	2	2.374605475585767e-07	0.0001488286224241	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	0.0001279052199411	NM_029057	Tbc1d30	-	-21	NM_029364	Gns	+	53478
chr10	121313922	121314490	121314287.0	8	3	2	4.723369473325079e-10	0.0046832316286579	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	3.735594237803734e-07	NM_029057	Tbc1d30	-	-2734	NM_029364	Gns	+	50600
chr10	121462521	121462572	121462300.0	30	8	8	0.0	2.773417384638321e-09	2.5461943306437037e-05	2546.194330643704	5.335552923349447e-06	533.5552923349446	2012.6390383087587	0.0	NM_138956	Rassf3	-	0	NM_029364	Gns	+	-64664
chr10	121567218	121567663	121567442.0	8	0	6	7.37882345669405e-07	2.55351295663786e-15	6.789851548383209e-06	678.9851548383209	0.0	0.0	678.9851548383209	0.0003691058253766	NM_019786	Tbk1	-	0	NM_001081056	Xpot	-	19717
chr10	121737441	121737844	121737641.0	7	1	2	8.049646282870526e-09	2.0123945261962817e-05	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	5.392863861614246e-06	NM_173022	BC048403	+	2093	NM_001081037	Srgap1	-	43147
chr10	122096435	122096838	122096635.0	11	3	2	0.0	3.232230714178552e-05	9.336045879026911e-06	933.6045879026912	2.0008323462560426e-06	200.08323462560423	733.521353277087	0.0	NM_153059	Tmem5	-	0	NR_004052	Gm9079	-	-16557
chr10	122690578	122691184	122690981.0	11	3	5	1.5998313784848508e-13	1.3277468604688814e-05	9.336045879026911e-06	933.6045879026912	2.0008323462560426e-06	200.08323462560423	733.521353277087	1.828980781333348e-10	NM_001110218	Ppm1h	+	0	NR_106182	Mir8104	+	-11164
chr10	122863071	122863474	122863271.0	5	2	3	1.397401861225056e-06	0.008859332850183	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	0.0006701767972256	NM_001110218	Ppm1h	+	0	NR_029527	Mirlet7i	-	122166
chr10	122882549	122882952	122882749.0	5	0	3	1.3158489747810975e-06	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	0.0006338289827802	NM_001110218	Ppm1h	+	0	NR_029527	Mirlet7i	-	102688
chr10	122983008	122983486	122983208.0	11	6	3	1.7763568394002505e-15	0.0057377015810892	9.336045879026911e-06	933.6045879026912	4.001664692512085e-06	400.1664692512085	533.4381186514827	2.4214434236714245e-12	NR_029527	Mirlet7i	-	2154	NM_153395	Mon2	-	8575
chr10	122983923	122984431	122984123.0	9	6	2	1.7974510768681284e-13	0.0330718655871985	7.63858299193111e-06	763.8582991931111	4.001664692512085e-06	400.1664692512085	363.69182994190254	2.0430134335463468e-10	NR_029527	Mirlet7i	-	1209	NM_153395	Mon2	-	7630
chr10	122985882	122986285	122986082.0	13	7	1	0.0	0.0029408086998461	1.1033508766122714e-05	1103.3508766122716	4.6686088079307655e-06	466.8608807930766	636.489995819195	0.0	NR_029527	Mirlet7i	-	-159	NM_153395	Mon2	-	5776
chr10	122986450	122986853	122986650.0	22	15	1	0.0	0.0046197203699903	1.8672091758053822e-05	1867.2091758053823	1.0004161731280211e-05	1000.4161731280212	866.7930026773613	0.0	NR_029527	Mirlet7i	-	-727	NM_153395	Mon2	-	5208
chr10	126900561	126901031	126900828.0	13	5	2	0.0	0.0063281470423632	1.1033508766122714e-05	1103.3508766122716	3.334720577093404e-06	333.47205770934045	769.8788189029311	0.0	NM_026858	Atp23	-	0	NM_001113470	Ctdsp2	+	77686
chr10	126978270	126978673	126978470.0	9	2	1	1.6797674362578618e-13	0.000337305843837	7.63858299193111e-06	763.8582991931111	1.3338882308373617e-06	133.38882308373616	630.4694761093749	1.9167798677967376e-10	NM_001113470	Ctdsp2	+	44	NR_029803	Mir26a-2	+	16857
chr10	127064515	127064918	127064715.0	6	1	1	2.548115463074652e-08	0.0009678583861842	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	1.596259645707535e-05	NM_009870	Cdk4	+	0	NM_025982	Tspan31	-	2372
chr10	127149996	127150399	127150196.0	8	2	2	6.328717883086199e-09	0.0014860291235153	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	4.3081607067777305e-06	NR_045166	B4galnt1	+	14757	NM_027739	B4galnt1	+	15432
chr10	127516385	127516788	127516585.0	6	1	1	2.262029057398252e-07	0.0054352934612392	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	0.0001222365514078	NM_001098789	Ndufa4l2	+	0	NM_028230	Shmt2	-	335
chr10	127521426	127521532	127521732.0	33	11	6	0.0	0.0005249584704263	2.800813763708074e-05	2800.8137637080736	7.336385269605489e-06	733.6385269605489	2067.1752367475247	0.0	NM_028230	Shmt2	-	0	NM_183297	Nxph4	-	3538
chr10	128180458	128180897	128180694.0	11	4	6	8.492047509633949e-07	0.0002916585977242	9.336045879026911e-06	933.6045879026912	2.6677764616747237e-06	266.7776461674723	666.826941735219	0.0004210384106865	NM_001039080	Rbms2	-	-162	NM_019711	Rbms2	-	-3891
chr10	128231354	128232141	128231714.0	35	17	5	0.0	1.6675848957259376e-06	2.970560052417654e-05	2970.560052417654	1.1338049962117574e-05	1133.8049962117575	1836.7550562058964	0.0	NM_008600	Mip	+	0	NM_011589	Timeless	+	5925
chr10	128232401	128232804	128232601.0	6	3	1	2.425442989784088e-07	0.019269992748061	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	0.0001303880829504	NM_001164080	Timeless	+	0	NM_008600	Mip	+	-590
chr10	128256415	128256818	128256615.0	14	2	1	0.0	8.189692257687398e-10	1.1882240209670616e-05	1188.2240209670615	1.3338882308373617e-06	133.38882308373616	1054.8351978833252	0.0	NM_133996	Apon	+	-515	NM_001164080	Timeless	+	-3475
chr10	128369150	128369553	128369350.0	9	4	1	3.623945588060451e-11	0.003748662662356	7.63858299193111e-06	763.8582991931111	2.6677764616747237e-06	266.7776461674723	497.0806530256388	3.2524737168764135e-08	NM_001081040	Coq10a	-	0	NM_026444	Cs	+	-6669
chr10	128408453	128408957	128408838.0	8	2	2	1.1057250626222981e-07	0.000126160286077	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	6.274203023714863e-05	NM_027257	Nabp2	-	0	NR_104288	Rnf41	+	2575
chr10	128502366	128502769	128502566.0	8	3	2	1.8578557514636887e-07	0.0019725613966767	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	0.0001015835881284	NR_131151	A430046D13Rik	+	0	NM_172259	Myl6b	-	-3682
chr10	128564974	128565289	128565086.0	13	5	3	1.1388001652790079e-11	0.0002781829593926	1.1033508766122714e-05	1103.3508766122716	3.334720577093404e-06	333.47205770934045	769.8788189029311	1.083802108906455e-08	NM_011119	Pa2g4	-	0	NM_010153	Erbb3	-	4079
chr10	128804451	128804590	128804883.0	18	10	4	0.0	0.0032923032865528	1.527716598386222e-05	1527.716598386222	6.669441154186808e-06	666.9441154186809	860.7724829675412	0.0	NM_178066	Tmem198b	-	-82	NM_028873	Dnajc14	+	590
chr10	128822076	128822690	128822487.0	13	8	6	1.4983470020268896e-10	0.0203417957561394	1.1033508766122714e-05	1103.3508766122716	5.335552923349447e-06	533.5552923349446	569.795584277327	1.2586831258534632e-07	NM_025364	Sarnp	+	0	NM_024180	Ormdl2	-	-446
chr10	128910879	128911498	128911250.0	7	1	3	1.8243609090085044e-07	1.0758234524010923e-05	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	9.986138655858096e-05	NM_001042580	Cd63	+	0	NM_134006	Rdh5	-	2093
chr10	128922635	128923038	128922835.0	6	0	1	1.0162807595470724e-08	1.8180013050539398e-11	5.092388661287407e-06	509.2388661287407	0.0	0.0	509.2388661287407	6.719346076173683e-06	NM_015740	Bloc1s1	-	0	NM_134006	Rdh5	-	-3339
chr10	128968151	128968643	128968351.0	7	1	2	8.603955881092418e-09	1.2062162255022102e-05	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	5.74811675424624e-06	NM_027853	Mettl7b	-	-7164	NM_001330160	Itga7	+	-9868
chr10	129734417	129734998	129734657.0	5	1	7	7.38796812616016e-08	0.0005015575860365	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	4.308174919539003e-05	NM_146553	Olfr806	-	2976	NM_146555	Olfr805	-	-10876
chr11	3126448	3126851	3126648.0	13	6	1	0.0	0.0009585967097985	1.1033508766122714e-05	1103.3508766122716	4.001664692512085e-06	400.1664692512085	703.184407361063	0.0	NR_003517	Pisd-ps1	+	0	NM_030207	Sfi1	-	4999
chr11	3180866	3181430	3181066.0	9	5	4	6.013183084796482e-08	0.0139959232844608	7.63858299193111e-06	763.8582991931111	3.334720577093404e-06	333.47205770934045	430.3862414837706	3.559333817404829e-05	NM_030207	Sfi1	-	0	NM_001166548	Eif4enif1	+	20923
chr11	3193664	3194349	3193864.0	45	41	8	0.0	0.0398747747700088	3.819291495965555e-05	3819.291495965555	2.734470873216592e-05	2734.470873216592	1084.8206227489636	0.0	NM_030207	Sfi1	-	-202	NM_001166548	Eif4enif1	+	8004
chr11	3265496	3265966	3265763.0	12	6	2	8.215650382226158e-15	0.002638412518491	1.0184777322574812e-05	1018.4777322574812	4.001664692512085e-06	400.1664692512085	618.3112630062728	1.0533335350033499e-11	NR_037301	Mir3470a	-	0	NM_001166548	Eif4enif1	+	-20909
chr11	3374410	3374813	3374610.0	53	37	1	0.0	0.0002988147508478	4.498276650803876e-05	4498.276650803876	2.467693227049119e-05	2467.6932270491197	2030.5834237547565	0.0	NR_037301	Mir3470a	-	0	NM_173053	Limk2	-	-3019
chr11	3393872	3394455	3394072.0	15	7	6	2.972067036921544e-13	0.0007939874714109	1.2730971653218515e-05	1273.0971653218517	4.6686088079307655e-06	466.8608807930766	806.2362845287751	3.3103619503505843e-10	NR_037301	Mir3470a	-	0	NM_001290472	Rnf185	-	21518
